Compound_ID,atom_index_0based,atom_index_1based,element,Mulliken_charge,Loewdin_charge,is_heavy_atom,sp_output,opt_xyz
CMR_GOLD_079,31,32,H,0.028859,0.055503,False,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\output\CMR_GOLD_079_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\geometry\CMR_GOLD_079_opt.xyz
CMR_GOLD_079,32,33,H,0.010053,0.04828,False,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\output\CMR_GOLD_079_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\geometry\CMR_GOLD_079_opt.xyz
CMR_GOLD_079,33,34,H,0.025485,0.045222,False,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\output\CMR_GOLD_079_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\geometry\CMR_GOLD_079_opt.xyz
CMR_GOLD_079,34,35,H,0.017021,0.042666,False,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\output\CMR_GOLD_079_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\geometry\CMR_GOLD_079_opt.xyz
CMR_GOLD_079,35,36,H,0.014291,0.046221,False,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\output\CMR_GOLD_079_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\geometry\CMR_GOLD_079_opt.xyz
CMR_GOLD_079,36,37,H,0.004417,0.038222,False,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\output\CMR_GOLD_079_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\geometry\CMR_GOLD_079_opt.xyz
CMR_GOLD_079,37,38,H,0.001889,0.035398,False,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\output\CMR_GOLD_079_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\geometry\CMR_GOLD_079_opt.xyz
CMR_GOLD_079,38,39,H,0.012533,0.03936,False,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\output\CMR_GOLD_079_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\geometry\CMR_GOLD_079_opt.xyz
CMR_GOLD_079,39,40,H,-0.009143,0.036657,False,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\output\CMR_GOLD_079_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\geometry\CMR_GOLD_079_opt.xyz
CMR_GOLD_079,40,41,H,0.197248,0.048669,False,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\output\CMR_GOLD_079_sp.out,D:\Makaleler\coumarin-logp-working-source\dft\molecules\CMR_GOLD_079\geometry\CMR_GOLD_079_opt.xyz
